"284.4","289.03","287.96"
"279.14","286.23","287.51"
"280.47","285.72","287.18"
"279.72","285.7","287.24"
"281.01","285.47","287.07"
"281.05","285.8","287.19"
"285.03","288.42","287.47"
"282.59","286.21","286.86"
"286.84","287.6","287.21"
"290.14","290.11","287.81"
"293.01","291.21","288.17"
"292.86","291.16","288.46"
"289.79","289.72","288.5"
"293.88","291.96","289.17"
"294.51","292.47","289.66"
"289.61","290","289.34"
"288.53","289.75","289.07"
"289.85","289.43","288.82"
"292.73","291.65","289.18"
"287.91","290.47","289.41"
"289.8","290.61","289.46"
"286.7","288.73","289"
"285.66","288.49","289.07"
"287.41","289.51","289.31"
"288.87","290.38","289.61"
"290.88","291.53","289.92"
"298.12","293.39","290.33"
"294.58","293.8","290.88"
"291.77","292.13","290.76"
"291.02","291.61","290.95"
"293.31","293.08","291.54"
"297.3","294.2","291.75"
"294.72","294.37","292.12"
"293.27","293.3","291.67"
"293.28","293.1","291.53"
"294.43","293.88","291.73"
"294.23","293.7","292.1"
"294.07","293.33","292.19"
"295.97","294.32","292.59"
"297.1","296.31","293.2"
"297.18","295.66","293.3"
"297.44","295.68","293.51"
"297.56","295.2","293.39"
"301.9","296.76","293.57"
"303.51","298.87","294.37"
"304.44","299.47","294.78"
"302.43","298.31","294.94"
"301.62","297.48","294.89"
"303.17","298.57","295.2"
"303.67","300.08","296"
"297.93","297.35","295.86"
"294.24","296.3","295.68"
"293.67","296.51","295.95"
"293.69","296.27","295.61"
"294.12","295.09","294.2"
"297.58","295.93","293.61"
"300.05","297.88","294.21"
"300.22","297.96","294.54"
"298.72","297.93","294.9"
"299.75","298.38","295.24"
"296.94","297.13","295.41"
"292.87","296.01","295.37"
"294.21","295.97","295.56"
"296.82","297.19","295.34"
"294.09","296.09","294.96"
"294.52","296.19","295.03"
"295.56","296.2","295.03"
"296.25","295.9","294.9"
"298.17","296.47","294.76"
"300.32","297.81","295.03"
"301.38","298.23","295.27"
"296.98","297.26","295.49"
"293.24","295.67","295.47"
"291.14","295.07","295.52"
"293.6","295.37","295.65"
"293.95","296.12","295.73"
"294.63","296.35","295.69"
"295.51","296.47","295.59"
"298.3","296.87","295.68"
"297.65","297.11","295.93"
"294.36","296.79","296.14"
"293.87","296.43","296.13"
"296.79","297.83","296.18"
"294.8","297.36","296.29"
"291.98","296.2","296.46"
"291.71","296.09","296.45"
"291.31","296.07","296.59"
"294.25","296.09","296.61"
"292.61","295.91","296.78"
"292.67","296.23","296.9"
"294.08","296.11","296.77"
"292.07","295.31","296.65"
"287.93","293.75","296.14"
"290.59","293.44","296.07"
"294.71","295.53","295.73"
"295","295.82","295.56"
"293.1","295","295.21"
"294.31","295.52","295.18"
"292.2","295.31","295.38"
"288.55","293.87","295.16"
"286.97","293.54","295.22"
"291.1","294.39","295.11"
"298.1","296.04","295.01"
"297.25","297.35","295.26"
"295.47","295.9","295.26"
"295.99","295.64","295.36"
"296.12","295.58","295.56"
"296","295.4","295.7"
"296","295.34","295.83"
"296.45","296.01","296"
"296.81","296.57","296.19"
"296.72","296.71","296.34"
"296.6","297.09","296.66"
"297.32","297.43","296.95"
"297.42","297.79","297.06"
"294.71","295.91","296.66"
"297.08","295.5","296.3"
"300.82","297.17","296.03"
"300.34","297.15","295.86"
"298.02","297.52","296.08"
"295.8","297.31","296.14"
"294.25","296.38","296.03"
"292.07","294.79","295.61"
"290.56","294.06","295.18"
"291.78","294.08","294.9"
"291.51","294.54","294.96"
"293.99","294.28","294.71"
"292.8","295.18","294.89"
"290.88","294.18","294.86"
"290.56","294.04","294.83"
"286.98","293.18","294.75"
"289.46","294.94","295.26"
"282.72","291.98","294.93"
"283.1","290.46","294.58"
"286.21","292.26","294.47"
"286.3","292.14","294.24"
"289.13","292.93","294.24"
"287.39","291.73","293.86"
"288.14","292.13","293.93"
"289.7","293.89","294.43"
"280.49","289.32","293.31"
"278.23","288.59","293.04"
"280.27","289.7","293.08"
"284.11","291.25","293.09"
